Source IP,Destination IP,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label
192.168.10.12,217.69.136.175,131,2,0,0.0,15267.176,0
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.14,129.146.13.100,69,2,0,173913.05,28985.508,0
172.16.0.1,192.168.10.50,97,1,1,82474.23,20618.557,1
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
172.16.0.1,192.168.10.50,47,1,1,127659.58,42553.19,1
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.51,162.213.33.50,760252,9,10,6120.339,24.991713,0
192.168.10.12,192.168.10.3,211,2,2,1.1374408e+06,18957.346,0
192.168.10.15,192.168.10.3,153255,4,2,2857.9817,39.150436,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,34,1,1,235294.12,58823.53,1
192.168.10.3,192.168.10.1,14891724,2,2,24.644562,0.26860556,0
192.168.10.14,192.168.10.3,31123,4,4,21591.748,257.04462,0
172.16.0.1,192.168.10.50,28,1,1,285714.28,71428.57,1
172.16.0.1,192.168.10.50,30,1,1,200000.0,66666.664,1
172.16.0.1,192.168.10.50,60,1,1,133333.33,33333.332,1
192.168.10.15,23.60.139.27,5865364,3,1,2.045909,0.6819696,0
192.168.10.12,192.168.10.3,379,2,2,828496.06,10554.09,0
192.168.10.16,192.168.10.3,24494,2,2,11676.329,163.3053,0
192.168.10.8,192.168.10.3,31117,2,2,6041.7134,128.5471,0
172.16.0.1,192.168.10.50,87,1,1,91954.02,22988.506,1
192.168.10.17,178.255.83.1,47350,3,4,27412.883,147.83527,0
172.16.0.1,192.168.10.50,88,1,1,90909.09,22727.273,1
192.168.10.14,68.67.178.176,101,2,0,118811.88,19801.98,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
172.16.0.1,192.168.10.50,92,1,1,86956.52,21739.13,1
192.168.10.8,192.168.10.3,182,2,2,1.8131869e+06,21978.021,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
172.16.0.1,192.168.10.50,59,1,1,135593.22,33898.305,1
172.16.0.1,192.168.10.50,17,1,1,470588.25,117647.06,1
192.168.10.19,192.168.10.3,260,2,2,1.3615385e+06,15384.615,0
172.16.0.1,192.168.10.50,15,1,1,400000.0,133333.33,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,93,1,1,64516.13,21505.377,1
172.16.0.1,192.168.10.50,34,1,1,235294.12,58823.53,1
192.168.10.14,50.116.194.23,5287088,7,7,909.19617,2.6479604,0
192.168.10.14,23.36.33.86,117025903,24,23,119.32401,0.40162048,0
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
200.196.157.197,192.168.10.12,6,1,1,0.0,333333.34,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.16,63.251.88.56,28560,3,0,1855.7423,105.042015,0
172.16.0.1,192.168.10.50,15,1,1,533333.3,133333.33,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.19,67.72.99.137,196,2,0,0.0,10204.082,0
104.88.9.44,192.168.10.8,1,2,0,3.7e+07,2e+06,0
192.168.10.9,172.217.12.130,3386070,6,2,67.03937,2.362621,0
172.16.0.1,192.168.10.50,25,1,1,240000.0,80000.0,1
172.16.0.1,192.168.10.50,2,1,1,4e+06,1e+06,1
172.16.0.1,192.168.10.50,76,1,1,105263.16,26315.79,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,12,1,1,500000.0,166666.67,1
172.16.0.1,192.168.10.50,59,1,1,135593.22,33898.305,1
172.16.0.1,192.168.10.50,12,1,1,500000.0,166666.67,1
192.168.10.5,192.168.10.3,899,2,2,218020.02,4449.388,0
172.16.0.1,192.168.10.50,59,1,1,101694.914,33898.305,1
192.168.10.3,192.168.10.1,90564,1,1,1998.5867,22.08383,0
192.168.10.8,192.168.10.3,250,2,2,1.128e+06,16000.0,0
172.16.0.1,192.168.10.50,65,1,1,123076.92,30769.23,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.8,192.168.10.3,154,2,2,1.3766234e+06,25974.025,0
192.168.10.15,192.168.10.3,60779,4,2,6186.347,98.71831,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.12,23.208.89.248,119311173,45,77,998.0708,1.0225363,0
192.168.10.15,136.243.87.193,30268240,6,6,34.293373,0.39645517,0
23.60.139.27,192.168.10.12,61,1,1,0.0,32786.887,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.25,192.168.10.3,31139,2,2,8349.658,128.45628,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.17,74.119.118.74,20455420,11,11,438.02573,1.0755095,0
172.16.0.1,192.168.10.50,15,1,1,400000.0,133333.33,1
192.168.10.19,103.6.0.15,70966639,13,13,29.08409,0.36636934,0
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
192.168.10.5,104.87.104.141,119997814,5,3,15.408614,0.066667885,0
192.168.10.9,192.168.10.3,168507,2,2,1768.4725,23.737886,0
192.168.10.16,104.97.125.195,115425473,22,19,78.44022,0.35520756,0
192.168.10.25,104.31.91.87,469,3,0,38379.53,6396.5884,0
172.16.0.1,192.168.10.50,77,1,1,103896.1,25974.025,1
192.168.10.8,192.168.10.3,197,2,2,2.213198e+06,20304.568,0
192.168.10.9,74.117.200.68,348922,6,8,4293.223,40.12358,0
172.16.0.1,192.168.10.50,3,1,1,2e+06,666666.7,1
192.168.10.3,192.168.10.1,62048,1,1,2030.6859,32.23311,0
172.16.0.1,192.168.10.50,56,1,1,142857.14,35714.285,1
192.168.10.16,192.168.10.3,338,2,2,940828.4,11834.319,0
192.168.10.17,192.168.10.3,336,2,2,1.0416667e+06,11904.762,0
172.16.0.1,192.168.10.50,25,1,1,320000.0,80000.0,1
192.168.10.12,199.166.0.200,4594,2,0,0.0,435.35046,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,37,1,1,162162.16,54054.055,1
192.168.10.3,192.168.10.1,111771080,2,2,3.3819125,0.035787433,0
172.16.0.1,192.168.10.50,33,1,1,181818.19,60606.062,1
192.168.10.3,192.168.10.1,23571,1,1,6278.902,84.85003,0
172.16.0.1,192.168.10.50,55,1,1,109090.91,36363.637,1
172.16.0.1,192.168.10.50,127,1,1,47244.094,15748.031,1
172.16.0.1,192.168.10.50,47,1,1,170212.77,42553.19,1
172.16.0.1,192.168.10.50,20,1,1,300000.0,100000.0,1
192.168.10.3,192.168.10.1,69682,1,1,5051.5195,28.701817,0
172.16.0.1,192.168.10.50,19,1,1,421052.62,105263.16,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
172.16.0.1,192.168.10.50,47,1,1,127659.58,42553.19,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
192.168.10.15,23.23.102.58,219,2,0,54794.52,9132.42,0
172.16.0.1,192.168.10.50,69,1,1,115942.03,28985.508,1
192.168.10.8,192.168.10.3,1339533,4,4,615.1398,5.9722304,0
172.16.0.1,192.168.10.50,93,1,1,64516.13,21505.377,1
192.168.10.16,23.194.140.205,5328611,7,4,140.93729,2.0643277,0
192.168.10.3,192.168.10.1,60157,1,1,2410.3596,33.246338,0
50.19.51.56,192.168.10.16,64,1,1,0.0,31250.0,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.3,192.168.10.1,23468,1,1,7116.0728,85.22243,0
192.168.10.9,192.168.10.3,23692,2,2,20682.086,168.83336,0
192.168.10.15,68.67.178.132,11416232,17,20,3208.239,3.2409992,0
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
172.16.0.1,192.168.10.50,41,1,1,195121.95,48780.49,1
172.16.0.1,192.168.10.50,126,1,1,47619.047,15873.016,1
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.8,192.168.10.3,61023,2,2,5735.5425,65.54906,0
172.16.0.1,192.168.10.50,85,1,1,70588.234,23529.412,1
54.192.36.132,192.168.10.19,85,1,1,0.0,23529.412,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,1,1,1,6e+06,2e+06,1
192.168.10.14,192.168.10.3,148,2,2,1.4324324e+06,27027.027,0
192.168.10.3,192.168.10.1,33038529,2,2,9.44352,0.121070765,0
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
192.168.10.5,192.168.10.3,168,2,2,1e+06,23809.523,0
192.168.10.50,192.168.10.3,168,2,2,1.9404762e+06,23809.523,0
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.3,192.168.10.1,23602,1,1,6821.4556,84.73858,0
172.16.0.1,192.168.10.50,17,1,1,470588.25,117647.06,1
192.168.10.14,13.59.234.253,100086280,26,24,165.81694,0.49956897,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
80.82.201.85,192.168.10.19,191,2,0,0.0,10471.204,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
104.79.144.70,192.168.10.19,236,2,1,156779.66,12711.864,0
192.168.10.14,192.168.10.3,326,2,2,1.6319019e+06,12269.938,0
192.168.10.19,67.72.99.137,36160,2,0,0.0,55.309734,0
192.168.10.12,5.134.215.153,811409,74,100,242135.6,214.44179,0
192.168.10.15,192.168.10.3,197,2,2,1.5634518e+06,20304.568,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
172.16.0.1,192.168.10.50,11,1,1,727272.75,181818.19,1
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
192.168.10.8,178.255.83.1,120555,2,0,99.53963,16.58994,0
172.16.0.1,192.168.10.50,36,1,1,166666.67,55555.555,1
192.168.10.14,169.55.165.137,17223260,9,12,546.3542,1.2192813,0
192.168.10.3,192.168.10.1,88175,1,1,1497.023,22.682167,0
172.16.0.1,192.168.10.50,81,1,1,98765.43,24691.357,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,76,1,1,78947.37,26315.79,1
172.16.0.1,192.168.10.50,33,1,1,242424.25,60606.062,1
172.16.0.1,192.168.10.50,83,1,1,72289.16,24096.385,1
172.16.0.1,192.168.10.50,66,1,1,121212.125,30303.031,1
172.16.0.1,192.168.10.50,20,1,1,400000.0,100000.0,1
192.168.10.14,192.168.10.3,23782,2,2,21949.373,168.19443,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.9,35.185.88.112,10405603,9,10,710.2904,1.8259393,0
192.168.10.16,192.168.10.3,72272,2,2,6337.171,55.34647,0
192.168.10.9,192.168.10.3,172,2,2,1.8139535e+06,23255.814,0
192.168.10.8,104.88.9.44,117239157,28,33,331.10098,0.52030396,0
172.16.0.1,192.168.10.50,67,1,1,119402.984,29850.746,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,3,1,1,2e+06,666666.7,1
172.16.0.1,192.168.10.50,25,1,1,240000.0,80000.0,1
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.19,192.168.10.3,132586,2,2,3137.5862,30.169098,0
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.12,46.166.188.35,102781,1,1,0.0,19.458849,0
172.16.0.1,192.168.10.50,4,1,1,2e+06,500000.0,1
172.16.0.1,192.168.10.50,16,1,1,500000.0,125000.0,1
172.16.0.1,192.168.10.50,51,1,1,117647.06,39215.688,1
172.16.0.1,192.168.10.50,38,1,1,210526.31,52631.58,1
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
192.168.10.50,172.16.0.1,1,1,1,8e+06,2e+06,0
172.16.0.1,192.168.10.50,14,1,1,428571.44,142857.14,1
192.168.10.15,192.168.10.3,33661,4,4,11883.188,237.66377,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,78,1,1,102564.1,25641.025,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,67,1,1,119402.984,29850.746,1
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
157.240.2.25,192.168.10.12,4,3,0,2.15e+07,750000.0,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.8,192.168.10.3,162,2,2,1.382716e+06,24691.357,0
192.168.10.12,192.168.10.3,261,2,2,1.4712644e+06,15325.671,0
192.168.10.19,47.55.177.238,44118,1,1,2175.9827,45.33297,0
172.16.0.1,192.168.10.50,59,1,1,135593.22,33898.305,1
172.16.0.1,192.168.10.50,52,1,1,153846.16,38461.54,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,29,1,1,206896.55,68965.516,1
192.168.10.16,192.168.10.3,23999,2,2,7166.9653,166.67361,0
172.16.0.1,192.168.10.50,33,1,1,242424.25,60606.062,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.8,192.168.10.3,180,2,2,2.0333334e+06,22222.223,0
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
172.16.0.1,192.168.10.50,111,1,1,72072.07,18018.018,1
192.168.10.15,192.168.10.3,203,2,2,1.4384236e+06,19704.434,0
192.168.10.12,192.168.10.3,183,2,2,1.5081968e+06,21857.924,0
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,9,1,1,888888.9,222222.22,1
192.168.10.25,172.217.10.129,394444,18,13,31573.557,78.59164,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.15,98.139.225.43,107,2,0,112149.53,18691.588,0
75.98.9.196,192.168.10.14,200,2,0,60000.0,10000.0,0
192.168.10.3,192.168.10.1,61387,1,1,3209.1484,32.58019,0
172.16.0.1,192.168.10.50,97,1,1,61855.67,20618.557,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,92,1,1,86956.52,21739.13,1
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,29,1,1,206896.55,68965.516,1
172.16.0.1,192.168.10.50,92,1,1,86956.52,21739.13,1
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
35.162.50.201,192.168.10.5,58,1,1,206896.55,34482.758,0
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
172.16.0.1,192.168.10.50,39,1,1,205128.2,51282.05,1
172.16.0.1,192.168.10.50,2168,6,5,5.368081e+06,5073.801,1
192.168.10.8,205.174.165.73,997264,3,3,18.049383,6.016461,0
192.168.10.15,212.224.118.36,1029254,8,7,6418.2407,14.573662,0
192.168.10.14,192.168.10.3,151,2,2,1.0596026e+06,26490.066,0
192.168.10.50,192.168.10.3,161,2,2,2.0248448e+06,24844.72,0
192.168.10.3,192.168.10.1,151967,1,1,862.02924,13.160752,0
192.168.10.12,192.168.10.3,355,2,2,777464.8,11267.605,0
172.16.0.1,192.168.10.50,18364787,2,2,0.6534244,0.21780814,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.15,192.168.10.3,272,2,2,1.8014706e+06,14705.883,0
192.168.10.15,23.60.139.27,15857558,5,5,140.94226,0.6306141,0
172.16.0.1,192.168.10.50,27,1,1,222222.22,74074.07,1
192.168.10.50,192.168.10.14,81,2,0,148148.14,24691.357,0
192.168.10.9,192.168.10.3,105834,2,2,3817.2988,37.795036,0
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
192.168.10.14,151.101.21.108,115325125,30,32,284.3266,0.53761053,0
192.168.10.19,69.172.216.111,49387,3,4,22819.77,141.7377,0
172.16.0.1,192.168.10.50,102,1,1,78431.375,19607.844,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
212.77.100.137,192.168.10.14,236,2,0,50847.457,8474.576,0
172.16.0.1,192.168.10.50,29,1,1,206896.55,68965.516,1
192.168.10.8,192.168.10.3,159,2,2,1.0062893e+06,25157.232,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.17,172.217.10.130,3,2,0,1.03e+07,666666.7,0
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
172.16.0.1,192.168.10.50,35,1,1,228571.42,57142.855,1
172.16.0.1,192.168.10.50,32,1,1,187500.0,62500.0,1
192.168.10.5,192.168.10.3,77958,4,4,12724.801,102.61936,0
192.168.10.15,129.146.14.99,65370418,13,15,76.22714,0.4283283,0
172.16.0.1,192.168.10.50,63,1,1,126984.125,31746.031,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
192.168.10.3,192.168.10.1,50635,1,1,2942.6287,39.49837,0
172.16.0.1,192.168.10.50,59,1,1,135593.22,33898.305,1
23.60.139.27,192.168.10.5,93,1,1,129032.26,21505.377,0
172.16.0.1,192.168.10.50,64,1,1,93750.0,31250.0,1
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
192.168.10.15,213.196.2.1,10360382,4,5,87.738075,0.8686938,0
172.16.0.1,192.168.10.50,20,1,1,400000.0,100000.0,1
192.168.10.16,192.168.10.3,61175,2,2,8925.215,65.386185,0
192.168.10.15,178.255.83.1,3468641,3,3,3.4595683,1.7297841,0
192.168.10.16,104.20.0.186,117753685,14,11,26.65734,0.21230759,0
192.168.10.50,192.168.10.3,173,2,2,2.2196532e+06,23121.387,0
192.168.10.3,192.168.10.1,23953,1,1,6512.754,83.49685,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
192.168.10.14,23.196.170.62,5944352,3,1,2.018723,0.67290765,0
172.16.0.1,192.168.10.50,74,1,1,108108.11,27027.027,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
192.168.10.5,192.168.10.3,50334,4,2,6635.674,119.20372,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,47,1,1,127659.58,42553.19,1
192.168.10.12,198.160.105.95,5168841,11,7,788.9583,3.4824054,0
172.16.0.1,192.168.10.50,34,1,1,235294.12,58823.53,1
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,79,1,1,101265.82,25316.455,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,114,1,1,52631.58,17543.86,1
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
192.168.10.14,192.168.10.3,186,2,2,903225.8,21505.377,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.217.12.142,192.168.10.8,3,2,0,4e+06,666666.7,0
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
52.84.26.139,192.168.10.8,1283,2,0,9353.079,1558.8464,0
172.16.0.1,192.168.10.50,52,1,1,115384.62,38461.54,1
192.168.10.15,192.168.10.3,103327,4,2,2884.0479,58.068073,0
192.168.10.8,104.25.71.103,20,2,0,600000.0,100000.0,0
192.168.10.8,192.168.10.3,204,2,2,1.8627451e+06,19607.844,0
172.16.0.1,192.168.10.50,96,1,1,83333.336,20833.334,1
172.16.0.1,192.168.10.50,2490,6,0,0.0,2409.6387,1
192.168.10.14,208.100.17.183,66035,3,2,17051.564,75.71742,0
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,71,1,1,112676.055,28169.014,1
192.168.10.19,192.168.10.3,50717,2,2,5165.921,78.86902,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.19,91.189.89.198,94382,1,1,1017.1431,21.190481,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,33,1,1,242424.25,60606.062,1
172.16.0.1,192.168.10.50,18,1,1,444444.44,111111.11,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
35.190.2.160,192.168.10.17,57,1,1,0.0,35087.72,0
172.217.12.142,192.168.10.16,37,1,1,0.0,54054.055,0
192.168.10.50,192.168.10.17,4,3,0,0.0,750000.0,0
192.168.10.19,192.168.10.3,284,2,2,1.2535211e+06,14084.507,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.50,172.16.0.1,1,1,1,6e+06,2e+06,0
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
192.168.10.16,192.168.10.3,34694,2,2,8358.794,115.29371,0
192.168.10.8,192.168.10.3,61204,2,2,8692.242,65.35521,0
192.168.10.12,172.217.12.142,115624018,18,15,20.462877,0.28540784,0
192.168.10.3,192.168.10.1,31194,1,1,5193.3066,64.11489,0
8.43.72.42,192.168.10.16,52,1,1,230769.23,38461.54,0
192.168.10.14,192.168.10.3,165,2,2,1.4545455e+06,24242.424,0
172.16.0.1,192.168.10.50,67,1,1,89552.24,29850.746,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
192.168.10.5,192.168.10.3,23828,2,2,15024.341,167.86974,0
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,78,1,1,76923.08,25641.025,1
172.16.0.1,192.168.10.50,9,1,1,888888.9,222222.22,1
192.168.10.9,151.101.45.179,192577,23,30,209952.38,275.2146,0
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
192.168.10.14,192.168.10.3,250,2,2,2.24e+06,16000.0,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
157.240.2.35,192.168.10.25,4,2,0,9.25e+06,500000.0,0
192.168.10.19,52.52.208.216,3,2,0,1.03e+07,666666.7,0
192.168.10.5,23.211.128.37,116045812,24,24,167.57175,0.41362974,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,92,1,1,65217.39,21739.13,1
172.16.0.1,192.168.10.50,27,1,1,296296.28,74074.07,1
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
192.168.10.8,52.216.230.227,5989385,3,1,2.0035446,0.6678482,0
192.168.10.17,192.168.10.3,265,2,2,1.245283e+06,15094.34,0
52.84.26.175,192.168.10.14,152,1,1,78947.37,13157.895,0
172.16.0.1,192.168.10.50,47,1,1,127659.58,42553.19,1
172.16.0.1,192.168.10.50,95,1,1,63157.895,21052.63,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
192.168.10.3,192.168.10.1,99212,1,1,1612.7081,20.158852,0
192.168.10.14,68.67.178.173,5754619,10,7,959.05566,2.9541488,0
192.168.10.14,192.168.10.3,157,2,2,1.3503185e+06,25477.707,0
192.168.10.51,162.213.33.50,94959,1,1,0.0,21.061722,0
192.168.10.3,192.168.10.1,23970,1,1,6341.26,83.43763,0
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
192.168.10.19,23.50.75.27,22992,1,1,0.0,86.98678,0
192.168.10.17,23.60.139.27,65197219,10,10,33.866474,0.30676156,0
172.16.0.1,192.168.10.50,65,1,1,123076.92,30769.23,1
192.168.10.3,192.168.10.1,50630,1,1,3199.684,39.50227,0
192.168.10.15,151.101.0.175,3,2,0,1.23e+07,666666.7,0
172.16.0.1,192.168.10.50,27,1,1,222222.22,74074.07,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
192.168.10.19,67.72.99.137,361,2,0,0.0,5540.166,0
192.168.10.8,192.168.10.3,195,2,2,1.7025641e+06,20512.82,0
172.16.0.1,192.168.10.50,104,1,1,57692.31,19230.77,1
192.168.10.3,192.168.10.1,30748,1,1,4975.9336,65.04488,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
192.168.10.19,192.168.10.3,293,2,2,880546.06,13651.877,0
192.168.10.15,192.168.10.3,100786,4,4,6310.4004,79.37611,0
192.168.10.19,192.168.10.3,72245,2,2,3349.713,55.367153,0
192.168.10.9,192.168.10.3,200,2,2,1.38e+06,20000.0,0
172.16.0.1,192.168.10.50,45,1,1,177777.78,44444.445,1
192.168.10.25,121.29.54.141,30000377,33,44,2809.5312,2.5666344,0
192.168.10.14,192.168.10.3,137,2,2,1.5182481e+06,29197.08,0
